"COU","Country","IND","Indicator","SEX","Sex","AGE","Age Group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.8,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,5.1,,
"LUX","Luxembourg","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.4,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,6.2,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,2.3,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,3.5,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,5.6,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,4.4,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8.8,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.4,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,5.4,,
"MEX","Mexico","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,4.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,5.4,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,5.9,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,2.5,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.1,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,4.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,10.6,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8.8,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.9,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,6.9,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,5.5,,
"NLD","Netherlands","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.3,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,8.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.4,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,3.6,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,6.4,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.1,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,7.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,6.5,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4.2,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,7.1,,
"NZL","New Zealand","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.1,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,5.8,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,5.2,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.4,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4.6,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,4.2,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,4.7,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,4.9,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,4.7,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.2,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4.2,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,3,,
"NOR","Norway","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,4.1,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,12.5,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,14.6,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,16.9,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,9.5,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.4,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,15.1,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,18.4,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,19.4,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,10.1,,
"POL","Poland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.8,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,3.3,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,6.7,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.3,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.1,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,10.4,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,12.8,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,6.7,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8.3,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,5.2,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,9.1,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,12.5,,
"PRT","Portugal","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,13.1,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,12.6,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,19,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,15.4,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,14.3,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,10.4,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,13.8,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,18.6,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,17.2,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,14.6,,
"SVK","Slovak Republic","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,12.9,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,11.7,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,17.9,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,9.6,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.2,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,19.7,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,20.9,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,24.7,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,31,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,20.6,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,12,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,20.3,,
"ESP","Spain","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,23.7,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,1.9,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,10,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.3,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.9,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.9,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.8,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,1.8,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8.3,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,5.4,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.6,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.6,,
"SWE","Sweden","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7.4,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,2.9,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,2.3,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,4.6,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,4.8,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,4,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.2,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.2,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,5.3,,
"CHE","Switzerland","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,8,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.8,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,10.7,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,11.7,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,9.4,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,8.7,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,7.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,11.5,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,13.3,,
"TUR","Turkey","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,12.9,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,7.1,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,10.2,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.4,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.7,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.5,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,6.6,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,6.9,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,4.7,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,4.4,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,6.7,,
"GBR","United Kingdom","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.2,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,5.7,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,5.6,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.9,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.1,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,10.7,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.5,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,5.6,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,5.7,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,4.1,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5.2,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,8.7,,
"USA","United States","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,5.3,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.2,,
"BRA","Brazil","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,12.5,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,9.7,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.9,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,7.4,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.1,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,12.7,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,12.5,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,9.9,,
"CHL","Chile","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,7,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.6,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,2.7,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,3.8,,
"CHN","China (People's Republic of)","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,3.3,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,9.3,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,9.2,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.9,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,16.2,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,16,,
"COL","Colombia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,12.2,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,4,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,4.7,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,4.4,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,5,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,7.8,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,8.1,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,5.8,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,6.5,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,6.7,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,9.5,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2010","2010","PC","Percentage","0","Units",,,11.2,,
"CRI","Costa Rica","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2015","2015","PC","Percentage","0","Units",,,12.4,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1990","1990","PC","Percentage","0","Units",,,0.6,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","1995","1995","PC","Percentage","0","Units",,,10.5,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2000","2000","PC","Percentage","0","Units",,,16,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2005","2005","PC","Percentage","0","Units",,,9.3,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2010","2010","PC","Percentage","0","Units",,,19.6,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","MEN","Men","1564","15-64","2015","2015","PC","Percentage","0","Units",,,6.3,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1990","1990","PC","Percentage","0","Units",,,0.7,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","1995","1995","PC","Percentage","0","Units",,,8.9,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2000","2000","PC","Percentage","0","Units",,,13.5,,
"EST","Estonia","EMP3","Unemployment rate, by sex and age group","WOMEN","Women","1564","15-64","2005","2005","PC","Percentage","0","Units",,,7.1,,
